"bin","ID","time_start_sec","time_end_sec","Distance_m","Mean_speed_m_s","Max_speed_m_s","Time_immobile_s","Immobile_episodes","Absolute_turn_angle_deg","Meander_deg_per_m","Bottom_entries","Bottom_time_s","Middle_entries","Middle_time_s","Top_entries","Top_time_s","Mean_dist_from_bottom_m","Acceleration_episodes_500ms","Acceleration_time_s","Tortuosity_episodes_1s","Tortuosity_time_s","Zone_count","IM_time_s","IM_episodes","NB_time_s","NB_episodes","HS_time_s","HS_episodes","TR_time_s","TR_episodes"
2,75,30,60,2.12391302486752,0.0707971008289172,0.126804325030854,0,0,3908.27640847985,1840.13015727122,5,6.63333333333333,7,22.9333333333333,2,0.433333333333333,0.0419770244101872,7,6.73333333333333,2,1.33333333333333,3,0,0,27.8,4,1.66666666666667,3,0.533333333333333,1
3,75,60,90,2.231988282687,0.0743996094229,0.168115832728349,0,0,4160.47023908188,1864.01974927631,2,24.1,3,3.53333333333333,1,2.36666666666667,0.0235317780796647,6,4.33333333333333,5,3.4,3,0,0,24.0666666666667,9,5.1,8,0.833333333333333,1
4,75,90,120,2.50845639328397,0.0836152131094657,0.190484027363026,0,0,6072.02016978048,2420.62018141413,3,22.6666666666667,7,5.93333333333333,3,1.4,0.0233791784513724,10,9.86666666666667,6,5.4,3,0,0,17.7666666666667,10,11.9333333333333,10,0.3,0
5,75,120,150,2.75676068969684,0.0918920229898946,0.208788892707483,0,0,6499.37573122386,2357.61332331629,6,20.9666666666667,11,6.66666666666667,6,2.3,0.024734876208389,13,18.2333333333333,6,8.1,3,0,0,17.3666666666667,9,12.0666666666667,9,0.566666666666667,1
6,75,150,180,2.59755437509438,0.0865851458364793,0.144336909002499,0,0,7020.69297997237,2702.80886024466,10,19.8333333333333,14,7.63333333333333,3,2.53333333333333,0.0298521118789966,18,13.6666666666667,10,7.4,3,0,0,12.4,8,17.6,8,0,0
7,75,180,210,2.52321548780253,0.084107182926751,0.129484065799495,0,0,8119.79615877903,3218.03516109936,13,16.7666666666667,14,12.3,2,0.933333333333333,0.0324871590362396,11,8.1,12,10.5,3,0,0,8.86666666666667,10,20.8666666666667,10,0.266666666666667,0
8,75,210,240,2.54836696918983,0.084945565639661,0.141501652081049,0,0,7198.63667132076,2824.80378938883,4,6.16666666666667,17,7.53333333333333,13,15.7333333333333,0.0578874802309449,7,5.53333333333333,8,8.43333333333333,3,0,0,8.06666666666667,9,21.1,9,0.833333333333333,1
9,75,240,270,2.44596223287312,0.0815320744291039,0.140195520120101,0,0,7909.71010972669,3233.78260032889,3,8.1,15,4.76666666666667,11,14.9666666666667,0.0495777844725237,15,12.2,11,11.2,3,0,0,8.73333333333333,7,21.1,8,0.166666666666667,0
10,75,270,300,2.69058468154118,0.0896861560513728,0.143052867197855,0,0,7509.56894529374,2791.05467180175,5,3.6,20,8.63333333333333,16,17.5666666666667,0.062774263247854,21,17.0666666666667,12,9,3,0,0,10.1,10,18.9333333333333,13,0.966666666666667,1
1,76,0,30,1.71229691842101,0.0570765639473669,0.101745678418131,0,0,2301.66465285444,1344.1971588531,8,16.1,8,13.9,0,0,0.0313171428893941,7,4.7,4,2.9,3,0,0,27.5666666666667,6,2.06666666666667,3,0.366666666666667,1
2,76,30,60,1.32016414554163,0.0440054715180545,0.0821807104654571,0,0,1897.13394615312,1437.04398620429,5,18.7,5,11.3,0,0,0.0290630559544257,1,0.533333333333333,1,0.566666666666667,3,0,0,27.4,7,1.63333333333333,2,0.966666666666667,1
3,76,60,90,1.2081131069126,0.0402704368970866,0.0687173304932151,0,0,1661.03131358314,1374.89718808531,2,26.7333333333333,2,3.26666666666667,0,0,0.0174788739036617,0,0,1,0.6,3,0,0,26.5,7,2.5,4,1,2
4,76,90,120,1.17033513609494,0.0390111712031646,0.102346785341741,0,0,2079.19250250094,1776.57872379923,3,21.5666666666667,4,5.1,1,1.13333333333333,0.0160535229959384,1,0.533333333333333,2,1.4,3,0,0,27.2666666666667,6,1.93333333333333,3,0.8,1
5,76,120,150,1.08591919535455,0.0361973065118183,0.079347324092925,0,0,1874.16080865107,1725.87501599432,2,21.6666666666667,3,7.53333333333333,0,0,0.0214502236163427,1,0.8,4,2.9,3,0,0,24.2666666666667,7,3.93333333333333,4,1.8,2
6,76,150,180,0.886140900537932,0.0295380300179311,0.069561831338419,0,0,2125.32203626088,2398.40191889428,1,10.2666666666667,8,11.7666666666667,7,7.96666666666667,0.0475534209966699,0,0,3,1.6,3,0,0,13.1666666666667,8,12.8,8,4.03333333333333,6
7,76,180,210,1.35009650376579,0.0450032167921931,0.0773152067680939,0,0,2101.12262808439,1556.27588266749,4,12.7666666666667,9,11.3666666666667,5,5.86666666666667,0.0419824846069795,1,0.833333333333333,2,1.03333333333333,3,0,0,21.6,11,3.3,6,5.1,7
8,76,210,240,1.2553678960091,0.0418455965336367,0.0705345648707606,0,0,1246.2195555066,992.712621908216,7,17.6666666666667,8,11.5,2,0.833333333333333,0.0306429832449573,0,0,1,0.5,3,0,0,24.8333333333333,7,2.06666666666667,3,3.1,3
9,76,240,270,1.49789988368233,0.0499299961227445,0.105378072469953,0,0,1444.99206904962,964.678670978565,6,9.93333333333333,11,13.3666666666667,5,6.7,0.0468589629591557,2,1.46666666666667,1,0.5,3,0,0,22.5666666666667,10,2,3,5.43333333333333,8
10,76,270,300,1.38270776722922,0.0460902589076405,0.0779308251045248,0,0,1933.93484693768,1398.65768658627,3,14.2666666666667,8,9.83333333333333,4,5.9,0.0397739706397953,2,1.13333333333333,0,0,3,0,0,21.8333333333333,10,2.1,3,6.06666666666667,8
1,77,0,30,0,0,0.00294590212934462,30,0,0,NA,0,28.8333333333333,0,0,0,0,0.00115446042321381,0,0,0,0,3,30,1,0,0,0,0,0,0
2,77,30,60,0,0,0.00234368346435404,30,0,0,NA,0,30,0,0,0,0,0.00183542528909351,0,0,0,0,3,30,1,0,0,0,0,0,0
3,77,60,90,0,0,0.00271828527177649,30,0,0,NA,0,30,0,0,0,0,0.00207394471591577,0,0,0,0,3,30,1,0,0,0,0,0,0
4,77,90,120,0,0,0.00233983690100668,30,0,0,NA,0,30,0,0,0,0,0.00208007769540837,0,0,0,0,3,30,1,0,0,0,0,0,0
5,77,120,150,0,0,0.00252994621403817,30,0,0,NA,0,30,0,0,0,0,0.00203973866653125,0,0,0,0,3,30,1,0,0,0,0,0,0
6,77,150,180,1.29862809577746,0.0432876031925821,0.144642694677725,9.76666666666667,0,2416.305445884,1860.66007176397,0,29.7666666666667,0,0,0,0,0.00617661145062874,8,5.16666666666667,3,1.93333333333333,3,10.2333333333333,1,17.8666666666667,5,0.7,1,1.2,2
7,77,180,210,1.73944515166956,0.0579815050556519,0.0875565878744509,0,0,2262.60457439003,1300.76224146437,0,30,0,0,0,0,0.00702918221469711,6,3.26666666666667,3,1.93333333333333,3,0,0,28.7,2,0.433333333333333,1,0.866666666666667,1
8,77,210,240,1.42781447177077,0.0475938157256924,0.0966978864914794,0,0,1945.5563442824,1362.61144759902,0,29.3333333333333,0,0,0,0,0.00888281116393177,0,0,1,0.5,3,0,0,30,1,0,0,0,0
9,77,240,270,1.4501634585702,0.0483387819523401,0.105985835368502,0,0,1657.45855905775,1142.94602395507,2,23.5333333333333,3,4.56666666666667,1,1,0.0193310359255632,1,0.533333333333333,2,1.03333333333333,3,0,0,29.5333333333333,2,0.466666666666667,1,0,0
10,77,270,300,1.72710944259978,0.057570314753326,0.129571144290751,0,0,2411.26604337091,1396.12811087483,2,13.7666666666667,6,8.63333333333333,4,7.56666666666667,0.0399686627966579,3,1.86666666666667,2,1.06666666666667,3,0,0,27.6,5,0.933333333333333,1,1.46666666666667,3
1,78,0,30,2.54560504180233,0.084853501393411,0.183453759293929,0,0,3987.33752504474,1566.36141882467,0,30,0,0,0,0,0.0121591191876124,18,16.7333333333333,1,0.9,3,0,0,20.9666666666667,11,7.63333333333333,8,1.4,3
2,78,30,60,1.93783476372932,0.0645944921243108,0.163966507765311,0,0,3121.77909660781,1610.9624798969,0,30,0,0,0,0,0.0122338519795736,6,4.9,1,0.5,3,0,0,24.8666666666667,9,4.3,5,0.833333333333333,0
3,78,60,90,1.7914292650191,0.0597143088339699,0.105583532234579,0,0,2858.3026500804,1595.5431263148,7,27.4,7,2.6,0,0,0.0202200088233279,6,3.73333333333333,2,1.13333333333333,3,0,0,23.8666666666667,9,3.86666666666667,4,2.26666666666667,3
4,78,90,120,2.15894266456717,0.0719647554855723,0.182295069720446,0,0,4853.10313225665,2247.90737239408,9,15.6,14,12.2,5,2.2,0.0352154806976191,7,5.7,7,4.23333333333333,3,0,0,17.0666666666667,7,12.4333333333333,7,0.5,1
5,78,120,150,1.91186562995445,0.0637288543318149,0.159598055056584,0,0,3452.29057614235,1805.71820637029,7,20.9666666666667,10,7.1,3,1.93333333333333,0.0288156540419882,5,3.23333333333333,6,4.33333333333333,3,0,0,16.1666666666667,12,10.6,9,3.23333333333333,5
6,78,150,180,1.88495212814279,0.0628317376047595,0.146050089537271,0,0,5288.86049227639,2805.83279188497,3,24.5,6,2.2,3,2.7,0.0212634732119402,8,5.76666666666667,10,6.9,3,0,0,15.8666666666667,11,11.6,7,2.53333333333333,3
7,78,180,210,2.14017218943242,0.0713390729810806,0.168320112115296,0,0,6154.21708902343,2875.57100284326,2,26,4,1.46666666666667,2,1.2,0.0127509190479556,9,7.13333333333333,12,13.4,3,0,0,6.7,6,17.7666666666667,6,5.53333333333333,7
8,78,210,240,2.35395207757427,0.0784650692524758,0.171445489904484,0,0,7145.12373910536,3035.37349259393,3,17.0666666666667,11,4.93333333333333,8,7.06666666666667,0.0327522067740049,14,12.1333333333333,7,7.2,3,0,0,7,6,18.4333333333333,7,4.56666666666667,6
9,78,240,270,2.79753469126574,0.0932511563755246,0.200506610221809,0,0,11478.7373667094,4103.16175972635,9,9.6,27,7.73333333333333,18,12.6,0.0510367358068277,11,14.3666666666667,13,16.1666666666667,3,0,0,0,0,29.4666666666667,2,0.533333333333333,1
10,78,270,300,2.91515896031866,0.0971719653439553,0.219577996309565,0,0,11400.0693291081,3910.61670539638,13,11.9,31,7.63333333333333,18,10.4,0.0471682101441067,20,22.1666666666667,13,14.0333333333333,3,0,0,0,0,29.5666666666667,2,0.433333333333333,1
1,79,0,30,2.34664399224149,0.0782214664080496,0.124339759122631,0,0,3076.73168727091,1311.11992165972,0,29.9,0,0,0,0,0.00547810618401371,16,12.4666666666667,1,0.533333333333333,3,0,0,29.7666666666667,2,0.233333333333333,0,0,0
2,79,30,60,2.01390632535221,0.0671302108450738,0.102295268997638,0,0,3375.53373253337,1676.1125828149,0,29.7,0,0,0,0,0.00853197362493453,8,5.3,2,1,3,0,0,29.1333333333333,4,0.3,0,0.566666666666667,1
3,79,60,90,1.89966494789867,0.0633221649299558,0.101451627303117,0,0,2812.65639438503,1480.60656564531,0,29.8,0,0,0,0,0.00738829275209304,1,0.5,1,0.5,3,0,0,30,1,0,0,0,0
4,79,90,120,1.82130405874885,0.0607101352916284,0.100177478638353,0,0,3311.42546174519,1818.16179777251,0,30,0,0,0,0,0.0127757752980525,2,1.06666666666667,3,1.6,3,0,0,27.2333333333333,5,2.76666666666667,4,0,0
5,79,120,150,1.65637488375821,0.0552124961252736,0.0969215611304147,0,0,3239.52341565825,1955.79119643977,1,28.5333333333333,1,1.46666666666667,0,0,0.014768926088083,0,0,5,2.6,3,0,0,29.6666666666667,2,0.333333333333333,1,0,0
6,79,150,180,1.79114329555607,0.0597047765185356,0.0891332725470292,0,0,2764.50002916929,1543.42761744869,0,30,0,0,0,0,0.0148798568697541,1,0.766666666666667,7,3.56666666666667,3,0,0,27.9333333333333,6,0.733333333333333,1,1.33333333333333,3
7,79,180,210,1.77917983120456,0.0593059943734852,0.0934332463718414,0,0,2829.90582691564,1590.56761845131,0,30,0,0,0,0,0.012732882526624,2,1.7,2,1.03333333333333,3,0,0,28.3333333333333,6,0,0,1.66666666666667,2
8,79,210,240,1.68918449504781,0.056306149834927,0.0893386016641231,0,0,2929.45498092994,1734.24216805105,0,30,0,0,0,0,0.0147110801936431,1,0.5,0,0,3,0,0,28.8666666666667,4,0.833333333333333,1,0.3,0
9,79,240,270,1.58892116315395,0.0529640387717984,0.08475941639814,0,0,3026.72205569698,1904.89127206855,0,29.0333333333333,0,0,0,0,0.00885375412407973,0,0,2,1.56666666666667,3,0,0,29.2666666666667,3,0.466666666666667,1,0.266666666666667,0
10,79,270,300,1.72009185481433,0.0573363951604776,0.0982486845984037,0,0,3246.61246135241,1887.46458642051,1,27.7666666666667,1,0.8,0,0,0.0120741038449446,1,0.633333333333333,4,2.43333333333333,3,0,0,25.0666666666667,7,3.3,5,1.63333333333333,4
1,80,0,30,2.6297563463049,0.0876585448768299,0.218092130010517,0,0,7402.23867893745,2814.80019597193,0,30,0,0,0,0,0.00465166455503893,20,15.4666666666667,8,5.83333333333333,3,0,0,6.83333333333333,7,22.3333333333333,9,0.833333333333333,1
2,80,30,60,1.10502607713933,0.036834202571311,0.183714756936434,9.23333333333333,1,2040.11934462522,1846.21828102613,0,30,0,0,0,0,0.00429311907686188,6,5.6,2,1.4,3,9.76666666666667,1,14.1666666666667,7,5.46666666666667,6,0.6,1
3,80,60,90,0.00628710345680702,0.000209570115226901,0.0732172603873129,28.9,0,1.24203795846439,197.553287773504,0,30,0,0,0,0,0.00414130340448697,0,0,0,0,3,28.8,1,1.16666666666667,1,0,0,0.0333333333333333,0
4,80,90,120,0.367849412540405,0.0122616470846802,0.195435235011385,23.9,1,1331.46468052815,3619.59170012783,0,29.9333333333333,0,0,0,0,0.00384216366072347,1,1.23333333333333,2,1.8,3,24,1,0.733333333333333,1,3.83333333333333,3,1.43333333333333,3
5,80,120,150,0,0,0.00260730273070901,30,0,0,NA,0,30,0,0,0,0,0.00374223430636732,0,0,0,0,3,30,1,0,0,0,0,0,0
6,80,150,180,0.550402569365934,0.0183467523121978,0.208694138648412,19.9666666666667,1,2617.59117771927,4755.7757238211,0,29.1,0,0,0,0,0.00369570490417226,5,3.96666666666667,3,2.2,3,20.5333333333333,2,2.1,2,6.4,3,0.966666666666667,2
7,80,180,210,0.165162270982769,0.00550540903275898,0.218553179902262,26.5666666666667,0,818.736468957193,4957.16403077679,0,30,0,0,0,0,0.00419599110436818,2,1.36666666666667,1,0.633333333333333,3,27.4666666666667,1,0,0,2.13333333333333,1,0.4,1
8,80,210,240,0.389680357567214,0.0129893452522405,0.143999465374316,22.3666666666667,1,1115.69928037015,2863.11398227895,0,30,0,0,0,0,0.00517102376735499,1,0.533333333333333,3,2.2,3,24.0666666666667,1,1.5,3,2.33333333333333,3,2.1,3
9,80,240,270,0.700680344804958,0.0233560114934986,0.177619510680457,15.4333333333333,1,2889.02532387126,4123.17163638357,0,29.6666666666667,0,0,0,0,0.00500103179736951,4,2.3,2,1.96666666666667,3,16.5,2,3.36666666666667,5,7.36666666666667,5,2.76666666666667,5
10,80,270,300,0.961981396580956,0.0320660465526985,0.207258893222434,4.83333333333333,0,2713.53623774738,2820.77828884399,0,28.3,0,0,0,0,0.00502559474645791,6,3.56666666666667,4,3.36666666666667,3,7.06666666666667,2,8.23333333333333,9,11.8,8,2.9,3
